  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   1.907e-02,   2.175e+03,   2.399e+00,  7.164e-322,   2.528e-02,   1.670e-01
   1.913e-02,   2.175e+03,   2.399e+00,  3.458e-322,   2.527e-02,   1.670e-01
   1.920e-02,   2.175e+03,   2.399e+00,  9.980e-322,   2.527e-02,   1.670e-01
   1.927e-02,   2.175e+03,   2.399e+00, -5.138e-322,   2.526e-02,   1.670e-01
   1.933e-02,   2.176e+03,   2.399e+00, -4.595e-322,   2.526e-02,   1.671e-01
   1.940e-02,   2.176e+03,   2.399e+00,  9.190e-322,   2.525e-02,   1.671e-01
   1.947e-02,   2.176e+03,   2.399e+00,  5.929e-322,   2.525e-02,   1.671e-01
   1.953e-02,   2.176e+03,   2.399e+00,  4.101e-322,   2.524e-02,   1.671e-01
   1.960e-02,   2.176e+03,   2.399e+00, -9.684e-322,   2.524e-02,   1.671e-01
   1.967e-02,   2.176e+03,   2.399e+00,  6.966e-322,   2.524e-02,   1.671e-01
   1.973e-02,   2.176e+03,   2.399e+00, -1.927e-322,   2.523e-02,   1.671e-01
   1.980e-02,   2.176e+03,   2.399e+00, -1.136e-322,   2.523e-02,   1.671e-01
   1.987e-02,   2.176e+03,   2.399e+00,  9.140e-322,   2.523e-02,   1.671e-01
   1.993e-02,   2.176e+03,   2.399e+00,  5.435e-322,   2.523e-02,   1.671e-01
   2.000e-02,   2.176e+03,   2.399e+00,  5.435e-322,   2.523e-02,   1.671e-01
