  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   6.742e-03,   1.978e+03,   2.342e+00,   1.555e-15,   4.434e-02,   6.926e-01,   1.266e-02,   4.577e-03,   1.491e-01
   6.769e-03,   1.979e+03,   2.342e+00,   5.745e-16,   4.431e-02,   6.926e-01,   1.266e-02,   4.538e-03,   1.492e-01
   6.796e-03,   1.979e+03,   2.343e+00,  -1.207e-15,   4.429e-02,   6.926e-01,   1.266e-02,   4.499e-03,   1.492e-01
   6.823e-03,   1.980e+03,   2.344e+00,  -1.253e-16,   4.426e-02,   6.926e-01,   1.266e-02,   4.461e-03,   1.493e-01
   6.849e-03,   1.981e+03,   2.344e+00,   8.182e-16,   4.424e-02,   6.926e-01,   1.266e-02,   4.424e-03,   1.494e-01
   6.876e-03,   1.981e+03,   2.345e+00,  -1.290e-17,   4.421e-02,   6.926e-01,   1.266e-02,   4.387e-03,   1.494e-01
   6.903e-03,   1.982e+03,   2.345e+00,  -1.070e-15,   4.419e-02,   6.926e-01,   1.266e-02,   4.351e-03,   1.495e-01
   6.930e-03,   1.982e+03,   2.346e+00,   7.284e-16,   4.417e-02,   6.926e-01,   1.266e-02,   4.315e-03,   1.495e-01
   6.957e-03,   1.983e+03,   2.347e+00,  -1.664e-16,   4.415e-02,   6.926e-01,   1.266e-02,   4.281e-03,   1.496e-01
   6.983e-03,   1.983e+03,   2.347e+00,   4.541e-16,   4.412e-02,   6.926e-01,   1.266e-02,   4.246e-03,   1.496e-01
   7.010e-03,   1.984e+03,   2.348e+00,  -5.828e-16,   4.410e-02,   6.926e-01,   1.266e-02,   4.213e-03,   1.497e-01
   7.037e-03,   1.984e+03,   2.348e+00,   5.697e-16,   4.408e-02,   6.926e-01,   1.266e-02,   4.180e-03,   1.497e-01
   7.064e-03,   1.985e+03,   2.349e+00,  -1.241e-15,   4.406e-02,   6.926e-01,   1.266e-02,   4.148e-03,   1.498e-01
   7.090e-03,   1.985e+03,   2.349e+00,   1.077e-15,   4.404e-02,   6.926e-01,   1.266e-02,   4.116e-03,   1.499e-01
   7.117e-03,   1.986e+03,   2.350e+00,  -3.439e-16,   4.402e-02,   6.926e-01,   1.266e-02,   4.085e-03,   1.499e-01
   7.144e-03,   1.986e+03,   2.350e+00,   7.652e-16,   4.400e-02,   6.926e-01,   1.266e-02,   4.054e-03,   1.499e-01
   7.171e-03,   1.987e+03,   2.351e+00,   4.378e-16,   4.398e-02,   6.926e-01,   1.266e-02,   4.024e-03,   1.500e-01
   7.197e-03,   1.987e+03,   2.351e+00,  -1.777e-15,   4.396e-02,   6.926e-01,   1.266e-02,   3.995e-03,   1.500e-01
   7.224e-03,   1.988e+03,   2.352e+00,   9.292e-16,   4.394e-02,   6.926e-01,   1.266e-02,   3.966e-03,   1.501e-01
   7.251e-03,   1.988e+03,   2.352e+00,   3.593e-18,   4.392e-02,   6.926e-01,   1.266e-02,   3.938e-03,   1.501e-01
   7.278e-03,   1.989e+03,   2.353e+00,   5.651e-16,   4.390e-02,   6.926e-01,   1.266e-02,   3.911e-03,   1.502e-01
   7.304e-03,   1.989e+03,   2.353e+00,  -1.087e-15,   4.389e-02,   6.926e-01,   1.266e-02,   3.884e-03,   1.502e-01
   7.331e-03,   1.990e+03,   2.354e+00,  -1.777e-16,   4.387e-02,   6.926e-01,   1.266e-02,   3.858e-03,   1.503e-01
   7.358e-03,   1.990e+03,   2.354e+00,   5.470e-16,   4.385e-02,   6.926e-01,   1.266e-02,   3.832e-03,   1.503e-01
   7.385e-03,   1.990e+03,   2.355e+00,  -6.607e-16,   4.383e-02,   6.926e-01,   1.266e-02,   3.807e-03,   1.503e-01
   7.411e-03,   1.991e+03,   2.355e+00,   3.510e-16,   4.382e-02,   6.926e-01,   1.266e-02,   3.783e-03,   1.504e-01
   7.438e-03,   1.991e+03,   2.356e+00,  -5.161e-16,   4.380e-02,   6.926e-01,   1.266e-02,   3.759e-03,   1.504e-01
   7.465e-03,   1.992e+03,   2.356e+00,   6.350e-16,   4.378e-02,   6.926e-01,   1.266e-02,   3.736e-03,   1.505e-01
