  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   4.174e-03,   1.685e+03,   2.465e+00,   1.223e-04,   5.945e-02,   6.883e-01,   1.264e-02,   5.084e-02,   8.569e-02
   4.201e-03,   1.712e+03,   2.501e+00,   3.826e-05,   5.497e-02,   6.882e-01,   1.263e-02,   4.769e-02,   9.309e-02
   4.227e-03,   1.734e+03,   2.529e+00,   1.144e-05,   5.148e-02,   6.880e-01,   1.262e-02,   4.447e-02,   9.974e-02
   4.254e-03,   1.753e+03,   2.553e+00,   3.310e-06,   4.874e-02,   6.878e-01,   1.262e-02,   4.139e-02,   1.057e-01
   4.281e-03,   1.769e+03,   2.573e+00,   9.346e-07,   4.656e-02,   6.876e-01,   1.261e-02,   3.856e-02,   1.108e-01
   4.308e-03,   1.784e+03,   2.591e+00,   2.591e-07,   4.479e-02,   6.874e-01,   1.260e-02,   3.601e-02,   1.154e-01
   4.334e-03,   1.797e+03,   2.607e+00,   7.084e-08,   4.333e-02,   6.871e-01,   1.260e-02,   3.374e-02,   1.193e-01
   4.361e-03,   1.810e+03,   2.622e+00,   1.916e-08,   4.211e-02,   6.870e-01,   1.259e-02,   3.175e-02,   1.228e-01
   4.388e-03,   1.821e+03,   2.636e+00,   5.135e-09,   4.106e-02,   6.868e-01,   1.259e-02,   3.000e-02,   1.258e-01
   4.415e-03,   1.832e+03,   2.649e+00,   1.366e-09,   4.015e-02,   6.867e-01,   1.258e-02,   2.846e-02,   1.283e-01
   4.441e-03,   1.842e+03,   2.661e+00,   3.613e-10,   3.935e-02,   6.865e-01,   1.258e-02,   2.712e-02,   1.306e-01
   4.468e-03,   1.852e+03,   2.673e+00,   9.503e-11,   3.865e-02,   6.864e-01,   1.257e-02,   2.595e-02,   1.326e-01
   4.495e-03,   1.860e+03,   2.684e+00,   2.489e-11,   3.802e-02,   6.863e-01,   1.257e-02,   2.492e-02,   1.343e-01
   4.522e-03,   1.869e+03,   2.694e+00,   6.495e-12,   3.746e-02,   6.863e-01,   1.257e-02,   2.401e-02,   1.358e-01
   4.548e-03,   1.877e+03,   2.704e+00,   1.690e-12,   3.695e-02,   6.862e-01,   1.257e-02,   2.320e-02,   1.371e-01
   4.575e-03,   1.884e+03,   2.713e+00,   4.400e-13,   3.648e-02,   6.861e-01,   1.256e-02,   2.249e-02,   1.383e-01
   4.602e-03,   1.891e+03,   2.722e+00,   1.163e-13,   3.605e-02,   6.861e-01,   1.256e-02,   2.186e-02,   1.394e-01
   4.629e-03,   1.898e+03,   2.731e+00,   3.091e-14,   3.566e-02,   6.860e-01,   1.256e-02,   2.129e-02,   1.403e-01
   4.656e-03,   1.904e+03,   2.739e+00,   7.555e-15,   3.530e-02,   6.860e-01,   1.256e-02,   2.077e-02,   1.411e-01
   4.682e-03,   1.911e+03,   2.747e+00,   1.844e-15,   3.496e-02,   6.860e-01,   1.256e-02,   2.031e-02,   1.419e-01
