# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s]
0.00935,0.00849142,17.6733,312.345,1.98867e-06,290.128,299.948,0.26644,0,0.080243
0.00936667,0.00849586,17.6694,312.208,1.98736e-06,290.128,299.948,0.26644,0,0.0802289
0.00938333,0.0085003,17.6655,312.071,1.98606e-06,290.128,299.948,0.266441,0,0.0802147
0.0094,0.00850474,17.6617,311.934,1.98475e-06,290.128,299.949,0.266441,0,0.0802004
0.00941667,0.00850918,17.6578,311.797,1.98344e-06,290.128,299.949,0.266441,0,0.0801861
0.00943333,0.00851362,17.6539,311.66,1.98213e-06,290.128,299.949,0.266442,0,0.0801717
0.00945,0.00851806,17.65,311.523,1.98083e-06,290.128,299.95,0.266442,0,0.0801573
0.00946667,0.0085225,17.6461,311.387,1.97952e-06,290.128,299.95,0.266442,0,0.0801428
0.00948333,0.00852694,17.6423,311.25,1.97822e-06,290.128,299.951,0.266443,0,0.0801282
0.0095,0.00853138,17.6384,311.113,1.97691e-06,290.128,299.951,0.266443,0,0.0801136
0.00951667,0.00853583,17.6345,310.976,1.9756e-06,290.128,299.951,0.266443,0,0.0800989
0.00953333,0.00854027,17.6306,310.839,1.9743e-06,290.128,299.952,0.266444,0,0.0800842
0.00955,0.00854471,17.6267,310.702,1.97299e-06,290.128,299.952,0.266444,0,0.0800711
0.00956667,0.00854915,17.6229,310.565,1.97169e-06,290.129,299.953,0.266445,0,0.0800626
0.00958333,0.00855359,17.619,310.428,1.97038e-06,290.129,299.954,0.266446,0,0.0800539
0.0096,0.00855803,17.6151,310.291,1.96908e-06,290.129,299.955,0.266447,0,0.0800451
0.00961667,0.00856247,17.6112,310.154,1.96778e-06,290.129,299.956,0.266448,0,0.0800361
0.00963333,0.00856691,17.6073,310.017,1.96647e-06,290.129,299.957,0.266449,0,0.0800269
0.00965,0.00857135,17.6034,309.88,1.96517e-06,290.129,299.958,0.26645,0,0.0800176
0.00966667,0.00857579,17.5995,309.743,1.96387e-06,290.129,299.959,0.266451,0,0.0800081
0.00968333,0.00858023,17.5956,309.606,1.96256e-06,290.13,299.96,0.266452,0,0.0799986
0.0097,0.00858467,17.5917,309.469,1.96126e-06,290.13,299.961,0.266452,0,0.0799889
0.00971667,0.00858911,17.5878,309.332,1.95996e-06,290.13,299.962,0.266453,0,0.079979
0.00973333,0.00859355,17.584,309.195,1.95866e-06,290.13,299.963,0.266454,0,0.0799691
0.00975,0.00859799,17.5801,309.059,1.95735e-06,290.13,299.964,0.266455,0,0.0799591
0.00976667,0.00860244,17.5762,308.922,1.95605e-06,290.13,299.965,0.266456,0,0.0799489
0.00978333,0.00860688,17.5723,308.785,1.95475e-06,290.131,299.966,0.266457,0,0.0799387
0.0098,0.00861132,17.5684,308.648,1.95345e-06,290.131,299.967,0.266458,0,0.0799283
0.00981667,0.00861576,17.5645,308.511,1.95215e-06,290.131,299.968,0.266459,0,0.0799179
0.00983333,0.0086202,17.5606,308.374,1.95085e-06,290.131,299.969,0.26646,0,0.0799073
0.00985,0.00862464,17.5567,308.237,1.94955e-06,290.132,299.97,0.266461,0,0.0798967
0.00986667,0.00862908,17.5528,308.1,1.94825e-06,290.132,299.971,0.266462,0,0.079886
0.00988333,0.00863352,17.5489,307.963,1.94695e-06,290.132,299.972,0.266462,0,0.0798752
0.0099,0.00863796,17.545,307.826,1.94565e-06,290.132,299.973,0.266463,0,0.0798643
0.00991667,0.0086424,17.5411,307.689,1.94435e-06,290.133,299.974,0.266464,0,0.0798534
0.00993333,0.00864684,17.5372,307.552,1.94305e-06,290.133,299.976,0.266466,0,0.0798508
0.00995,0.00865128,17.5333,307.415,1.94175e-06,290.133,299.979,0.266468,0,0.0798532
0.00996667,0.00865572,17.5294,307.278,1.94046e-06,290.134,299.981,0.266471,0,0.0798552
0.00998333,0.00866016,17.5254,307.141,1.93916e-06,290.134,299.984,0.266473,0,0.079857
0.01,0.00866461,17.5215,307.004,1.93786e-06,290.134,299.986,0.266475,0,0.0798585
0.0100167,0.00866905,17.5176,306.867,1.93656e-06,290.135,299.989,0.266477,0,0.0798597
0.0100333,0.00867349,17.5137,306.73,1.93526e-06,290.135,299.991,0.26648,0,0.0798607
0.01005,0.00867793,17.5098,306.593,1.93397e-06,290.136,299.994,0.266482,0,0.0798615
0.0100667,0.00868237,17.5059,306.456,1.93267e-06,290.136,299.996,0.266484,0,0.079862
0.0100833,0.00868681,17.502,306.32,1.93137e-06,290.137,299.999,0.266486,0,0.0798622
0.0101,0.00869125,17.4981,306.183,1.93008e-06,290.137,300.001,0.266488,0,0.0798623
0.0101167,0.00869569,17.4942,306.046,1.92878e-06,290.138,300.003,0.266491,0,0.0798621
0.0101333,0.00870013,17.4902,305.909,1.92748e-06,290.138,300.006,0.266493,0,0.0798618
0.01015,0.00870457,17.4863,305.772,1.92619e-06,290.139,300.008,0.266495,0,0.0798612
0.0101667,0.00870901,17.4824,305.635,1.92489e-06,290.139,300.011,0.266497,0,0.0798604
0.0101833,0.00871346,17.4785,305.498,1.9236e-06,290.14,300.013,0.2665,0,0.0798595
0.0102,0.0087179,17.4746,305.361,1.9223e-06,290.141,300.016,0.266502,0,0.0798583
0.0102167,0.00872234,17.4707,305.224,1.92101e-06,290.141,300.018,0.266504,0,0.079857
0.0102333,0.00872678,17.4667,305.087,1.91971e-06,290.142,300.021,0.266506,0,0.0798555
0.01025,0.00873122,17.4628,304.95,1.91842e-06,290.143,300.023,0.266509,0,0.0798539
0.0102667,0.00873566,17.4589,304.813,1.91712e-06,290.143,300.026,0.266511,0,0.079852
0.0102833,0.0087401,17.455,304.676,1.91583e-06,290.144,300.028,0.266513,0,0.07985
0.0103,0.00874454,17.451,304.539,1.91454e-06,290.145,300.031,0.266516,0,0.0798479
0.0103167,0.00874898,17.4471,304.402,1.91324e-06,290.146,300.037,0.266521,0,0.0798754
0.0103333,0.00875342,17.4432,304.265,1.91195e-06,290.146,300.043,0.266526,0,0.0799026
0.01035,0.00875787,17.4393,304.128,1.91065e-06,290.147,300.048,0.266532,0,0.0799293
0.0103667,0.00876231,17.4353,303.991,1.90936e-06,290.148,300.054,0.266537,0,0.0799555
0.0103833,0.00876675,17.4314,303.854,1.90807e-06,290.149,300.06,0.266542,0,0.079981
0.0104,0.00877119,17.4275,303.717,1.90678e-06,290.15,300.066,0.266547,0,0.0800061
0.0104167,0.00877563,17.4235,303.58,1.90548e-06,290.151,300.072,0.266553,0,0.0800307
0.0104333,0.00878007,17.4196,303.443,1.90419e-06,290.152,300.077,0.266558,0,0.0800547
0.01045,0.00878451,17.4157,303.306,1.9029e-06,290.154,300.083,0.266563,0,0.0800783
0.0104667,0.00878895,17.4117,303.169,1.90161e-06,290.155,300.089,0.266568,0,0.0801014
0.0104833,0.0087934,17.4078,303.032,1.90031e-06,290.156,300.095,0.266574,0,0.0801241
0.0105,0.00879784,17.4039,302.895,1.89902e-06,290.157,300.101,0.266579,0,0.0801463
0.0105167,0.00880228,17.3999,302.758,1.89773e-06,290.159,300.106,0.266584,0,0.0801681
0.0105333,0.00880672,17.396,302.621,1.89644e-06,290.16,300.112,0.266589,0,0.0801895
0.01055,0.00881116,17.3921,302.484,1.89515e-06,290.162,300.118,0.266595,0,0.0802104
0.0105667,0.0088156,17.3881,302.347,1.89385e-06,290.163,300.124,0.2666,0,0.080231
0.0105833,0.00882005,17.3842,302.21,1.89256e-06,290.165,300.129,0.266605,0,0.0802512
0.0106,0.00882449,17.3802,302.073,1.89127e-06,290.166,300.135,0.26661,0,0.080271
0.0106167,0.00882893,17.3763,301.936,1.88998e-06,290.168,300.141,0.266616,0,0.0802905
0.0106333,0.00883337,17.3723,301.798,1.88869e-06,290.169,300.147,0.266621,0,0.0803096
0.01065,0.00883781,17.3684,301.661,1.8874e-06,290.171,300.153,0.266626,0,0.0803283
0.0106667,0.00884225,17.3645,301.524,1.88611e-06,290.173,300.158,0.266631,0,0.0803467
0.0106833,0.0088467,17.3605,301.387,1.88482e-06,290.175,300.168,0.26664,0,0.0803891
0.0107,0.00885114,17.3566,301.25,1.88353e-06,290.176,300.182,0.266653,0,0.0804742
0.0107167,0.00885558,17.3526,301.113,1.88224e-06,290.178,300.195,0.266665,0,0.0805581
0.0107333,0.00886002,17.3487,300.976,1.88095e-06,290.181,300.209,0.266677,0,0.0806408
0.01075,0.00886446,17.3447,300.839,1.87965e-06,290.183,300.222,0.266689,0,0.0807223
0.0107667,0.00886891,17.3408,300.702,1.87836e-06,290.185,300.236,0.266702,0,0.0808027
0.0107833,0.00887335,17.3368,300.565,1.87707e-06,290.188,300.249,0.266714,0,0.080882
0.0108,0.00887779,17.3328,300.427,1.87578e-06,290.19,300.263,0.266726,0,0.0809602
0.0108167,0.00888223,17.3289,300.29,1.87449e-06,290.193,300.276,0.266738,0,0.0810374
0.0108333,0.00888668,17.3249,300.153,1.8732e-06,290.196,300.29,0.26675,0,0.0811136
0.01085,0.00889112,17.321,300.016,1.87191e-06,290.199,300.303,0.266763,0,0.0811887
0.0108667,0.00889556,17.317,299.879,1.87062e-06,290.202,300.316,0.266775,0,0.081263
0.0108833,0.0089,17.313,299.742,1.86933e-06,290.205,300.33,0.266787,0,0.0813362
0.0109,0.00890445,17.3091,299.604,1.86804e-06,290.208,300.343,0.266799,0,0.0814086
0.0109167,0.00890889,17.3051,299.467,1.86675e-06,290.212,300.357,0.266811,0,0.0814801
0.0109333,0.00891333,17.3012,299.33,1.86546e-06,290.215,300.37,0.266824,0,0.0815507
0.01095,0.00891778,17.2972,299.193,1.86416e-06,290.218,300.384,0.266836,0,0.0816205
0.0109667,0.00892222,17.2932,299.055,1.86287e-06,290.222,300.397,0.266848,0,0.0816894
0.0109833,0.00892666,17.2892,298.918,1.86158e-06,290.226,300.411,0.26686,0,0.0817575
0.011,0.00893111,17.2853,298.781,1.86029e-06,290.23,300.424,0.266872,0,0.0818248
0.0110167,0.00893555,17.2813,298.643,1.859e-06,290.233,300.438,0.266885,0,0.0818914
0.0110333,0.00893999,17.2773,298.506,1.8577e-06,290.237,300.451,0.266897,0,0.0819572
0.01105,0.00894444,17.2733,298.369,1.85641e-06,290.242,300.464,0.266909,0,0.0820223
0.0110667,0.00894888,17.2694,298.231,1.85512e-06,290.246,300.494,0.266936,0,0.0821996
0.0110833,0.00895333,17.2654,298.094,1.85383e-06,290.25,300.525,0.266964,0,0.0824151
0.0111,0.00895777,17.2614,297.956,1.85253e-06,290.255,300.556,0.266993,0,0.0826279
0.0111167,0.00896221,17.2574,297.819,1.85124e-06,290.26,300.587,0.267021,0,0.0828382
0.0111333,0.00896666,17.2535,297.682,1.84995e-06,290.265,300.619,0.267049,0,0.083046
0.01115,0.0089711,17.2495,297.544,1.84865e-06,290.271,300.65,0.267077,0,0.0832514
0.0111667,0.00897555,17.2455,297.407,1.84736e-06,290.277,300.681,0.267105,0,0.0834545
0.0111833,0.00897999,17.2415,297.269,1.84606e-06,290.283,300.712,0.267133,0,0.0836552
0.0112,0.00898444,17.2375,297.132,1.84477e-06,290.29,300.743,0.267162,0,0.0838538
0.0112167,0.00898888,17.2335,296.994,1.84347e-06,290.296,300.774,0.26719,0,0.0840502
0.0112333,0.00899333,17.2295,296.857,1.84218e-06,290.303,300.805,0.267218,0,0.0842444
0.01125,0.00899778,17.2255,296.719,1.84088e-06,290.31,300.836,0.267246,0,0.0844366
0.0112667,0.00900222,17.2215,296.582,1.83958e-06,290.318,300.867,0.267274,0,0.0846268
0.0112833,0.00900667,17.2176,296.444,1.83828e-06,290.325,300.898,0.267302,0,0.084815
0.0113,0.00901111,17.2136,296.306,1.83698e-06,290.333,300.929,0.267331,0,0.0850012
0.0113167,0.00901556,17.2095,296.169,1.83568e-06,290.341,300.96,0.267359,0,0.0851856
0.0113333,0.00902001,17.2055,296.031,1.83438e-06,290.349,300.991,0.267387,0,0.0853682
0.01135,0.00902446,17.2015,295.893,1.83308e-06,290.358,301.022,0.267415,0,0.0855489
0.0113667,0.0090289,17.1975,295.755,1.83178e-06,290.367,301.053,0.267443,0,0.0857279
0.0113833,0.00903335,17.1935,295.617,1.83048e-06,290.376,301.084,0.267472,0,0.0859052
0.0114,0.0090378,17.1895,295.479,1.82918e-06,290.385,301.115,0.2675,0,0.0860808
0.0114167,0.00904225,17.1855,295.341,1.82787e-06,290.394,301.146,0.267528,0,0.0862547
0.0114333,0.0090467,17.1815,295.203,1.82657e-06,290.403,301.191,0.267568,0,0.0864728
0.01145,0.00905114,17.1774,295.065,1.82526e-06,290.413,301.262,0.267633,0,0.0869923
0.0114667,0.00905559,17.1734,294.926,1.82396e-06,290.424,301.333,0.267698,0,0.087506
0.0114833,0.00906004,17.1694,294.788,1.82265e-06,290.436,301.405,0.267762,0,0.0880143
0.0115,0.00906449,17.1654,294.65,1.82134e-06,290.448,301.476,0.267827,0,0.0885172
0.0115167,0.00906894,17.1614,294.512,1.82003e-06,290.46,301.547,0.267892,0,0.0890149
0.0115333,0.00907339,17.1573,294.374,1.81872e-06,290.474,301.619,0.267956,0,0.0895075
0.01155,0.00907784,17.1533,294.236,1.8174e-06,290.488,301.69,0.268021,0,0.0899951
0.0115667,0.0090823,17.1493,294.098,1.81609e-06,290.502,301.761,0.268086,0,0.0904778
0.0115833,0.00908675,17.1452,293.959,1.81477e-06,290.517,301.833,0.268151,0,0.0909559
0.0116,0.0090912,17.1412,293.821,1.81346e-06,290.533,301.904,0.268215,0,0.0914293
0.0116167,0.00909565,17.1372,293.682,1.81214e-06,290.549,301.976,0.26828,0,0.0918982
0.0116333,0.00910011,17.1331,293.544,1.81082e-06,290.566,302.047,0.268345,0,0.0923627
0.01165,0.00910456,17.1291,293.405,1.80949e-06,290.583,302.118,0.26841,0,0.0928229
0.0116667,0.00910901,17.125,293.266,1.80817e-06,290.601,302.19,0.268475,0,0.0932789
0.0116833,0.00911347,17.121,293.128,1.80684e-06,290.62,302.261,0.268539,0,0.0937308
0.0117,0.00911792,17.1169,292.988,1.80552e-06,290.639,302.333,0.268604,0,0.0941787
0.0117167,0.00912238,17.1128,292.849,1.80419e-06,290.658,302.404,0.268669,0,0.0946227
0.0117333,0.00912684,17.1088,292.71,1.80285e-06,290.678,302.475,0.268734,0,0.0950628
0.01175,0.00913129,17.1047,292.571,1.80152e-06,290.698,302.547,0.268799,0,0.0954992
0.0117667,0.00913575,17.1006,292.431,1.80018e-06,290.719,302.618,0.268863,0,0.0959319
0.0117833,0.00914021,17.0965,292.291,1.79884e-06,290.741,302.69,0.268928,0,0.0963611
0.0118,0.00914467,17.0924,292.151,1.7975e-06,290.762,302.761,0.268993,0,0.0967868
0.0118167,0.00914913,17.0883,292.011,1.79616e-06,290.785,302.903,0.269121,0,0.0976606
0.0118333,0.00915359,17.0842,291.871,1.79481e-06,290.809,303.066,0.269269,0,0.0988763
0.01185,0.00915805,17.0802,291.732,1.79346e-06,290.834,303.229,0.269417,0,0.100081
0.0118667,0.00916251,17.0761,291.592,1.79211e-06,290.862,303.392,0.269566,0,0.101274
0.0118833,0.00916697,17.072,291.452,1.79076e-06,290.89,303.555,0.269714,0,0.102456
0.0119,0.00917144,17.0679,291.312,1.7894e-06,290.92,303.718,0.269862,0,0.103628
0.0119167,0.0091759,17.0638,291.172,1.78804e-06,290.952,303.881,0.27001,0,0.10479
0.0119333,0.00918037,17.0597,291.032,1.78667e-06,290.985,304.045,0.270158,0,0.105942
0.01195,0.00918483,17.0556,290.892,1.7853e-06,291.019,304.208,0.270306,0,0.107084
0.0119667,0.0091893,17.0514,290.751,1.78393e-06,291.055,304.371,0.270454,0,0.108217
0.0119833,0.00919377,17.0473,290.611,1.78255e-06,291.092,304.535,0.270603,0,0.10934
0.012,0.00919824,17.0432,290.47,1.78117e-06,291.131,304.698,0.270751,0,0.110454
0.0120167,0.00920271,17.039,290.329,1.77978e-06,291.171,304.862,0.270899,0,0.11156
0.0120333,0.00920718,17.0349,290.187,1.77839e-06,291.212,305.025,0.271048,0,0.112657
0.01205,0.00921165,17.0307,290.046,1.77699e-06,291.254,305.189,0.271196,0,0.113745
0.0120667,0.00921613,17.0266,289.904,1.77559e-06,291.298,305.352,0.271345,0,0.114826
0.0120833,0.0092206,17.0224,289.761,1.77418e-06,291.342,305.516,0.271493,0,0.115898
0.0121,0.00922508,17.0182,289.619,1.77277e-06,291.388,305.679,0.271642,0,0.116962
0.0121167,0.00922956,17.014,289.476,1.77135e-06,291.435,305.843,0.27179,0,0.118019
0.0121333,0.00923404,17.0098,289.332,1.76993e-06,291.483,306.007,0.271939,0,0.119069
0.01215,0.00923852,17.0055,289.188,1.7685e-06,291.532,306.171,0.272088,0,0.120111
0.0121667,0.009243,17.0013,289.044,1.76707e-06,291.582,306.335,0.272237,0,0.121146
0.0121833,0.00924749,16.9971,288.9,1.76562e-06,291.634,306.556,0.272438,0,0.122324
0.0122,0.00925197,16.9928,288.756,1.76418e-06,291.688,306.926,0.272774,0,0.125204
0.0122167,0.00925646,16.9886,288.612,1.76272e-06,291.746,307.296,0.273109,0,0.128064
0.0122333,0.00926095,16.9843,288.468,1.76126e-06,291.808,307.666,0.273446,0,0.130905
0.01225,0.00926544,16.9801,288.323,1.75979e-06,291.873,308.036,0.273782,0,0.133727
0.0122667,0.00926993,16.9758,288.179,1.75831e-06,291.942,308.406,0.274118,0,0.136531
0.0122833,0.00927443,16.9716,288.034,1.75683e-06,292.014,308.777,0.274455,0,0.139318
0.0123,0.00927893,16.9673,287.89,1.75533e-06,292.09,309.148,0.274791,0,0.142087
0.0123167,0.00928343,16.963,287.744,1.75382e-06,292.169,309.518,0.275128,0,0.14484
0.0123333,0.00928793,16.9587,287.599,1.75231e-06,292.252,309.89,0.275465,0,0.147577
0.01235,0.00929243,16.9544,287.452,1.75078e-06,292.338,310.261,0.275802,0,0.150298
0.0123667,0.00929694,16.9501,287.306,1.74924e-06,292.426,310.632,0.27614,0,0.153003
0.0123833,0.00930145,16.9457,287.158,1.74769e-06,292.519,311.004,0.276477,0,0.155695
0.0124,0.00930596,16.9414,287.01,1.74613e-06,292.614,311.376,0.276815,0,0.158372
0.0124167,0.00931048,16.937,286.861,1.74455e-06,292.712,311.748,0.277153,0,0.161035
0.0124333,0.009315,16.9326,286.712,1.74297e-06,292.813,312.12,0.277491,0,0.163685
0.01245,0.00931952,16.9281,286.561,1.74137e-06,292.917,312.493,0.27783,0,0.166322
0.0124667,0.00932404,16.9236,286.41,1.73975e-06,293.023,312.866,0.278168,0,0.168946
0.0124833,0.00932857,16.9191,286.257,1.73812e-06,293.133,313.239,0.278507,0,0.171559
0.0125,0.0093331,16.9146,286.104,1.73648e-06,293.245,313.613,0.278846,0,0.17416
0.0125167,0.00933763,16.91,285.949,1.73482e-06,293.36,313.986,0.279186,0,0.17675
0.0125333,0.00934217,16.9054,285.793,1.73315e-06,293.477,314.36,0.279525,0,0.179329
0.01255,0.00934671,16.9008,285.637,1.73146e-06,293.597,314.735,0.279865,0,0.181899
0.0125667,0.00935126,16.8962,285.482,1.72975e-06,293.722,315.557,0.280613,0,0.187951
0.0125833,0.0093558,16.8916,285.326,1.72803e-06,293.856,316.382,0.281363,0,0.19489
0.0126,0.00936036,16.887,285.17,1.72628e-06,293.999,317.207,0.282114,0,0.201815
0.0126167,0.00936491,16.8823,285.013,1.72452e-06,294.151,318.034,0.282866,0,0.208727
0.0126333,0.00936947,16.8777,284.856,1.72273e-06,294.312,318.861,0.283618,0,0.215629
0.01265,0.00937404,16.873,284.698,1.72092e-06,294.481,319.689,0.284371,0,0.22252
0.0126667,0.00937861,16.8683,284.54,1.71909e-06,294.659,320.518,0.285125,0,0.229402
0.0126833,0.00938319,16.8636,284.38,1.71722e-06,294.844,321.348,0.28588,0,0.236276
0.0127,0.00938777,16.8588,284.219,1.71533e-06,295.038,322.179,0.286636,0,0.243143
0.0127167,0.00939236,16.854,284.056,1.71342e-06,295.24,323.011,0.287393,0,0.250005
0.0127333,0.00939695,16.8491,283.892,1.71147e-06,295.45,323.844,0.288151,0,0.256863
0.01275,0.00940155,16.8442,283.725,1.70949e-06,295.667,324.679,0.288909,0,0.263718
0.0127667,0.00940616,16.8392,283.557,1.70747e-06,295.892,325.514,0.289669,0,0.270572
0.0127833,0.00941077,16.8341,283.386,1.70542e-06,296.124,326.351,0.29043,0,0.277425
0.0128,0.00941539,16.8289,283.213,1.70334e-06,296.364,327.189,0.291192,0,0.284279
0.0128167,0.00942002,16.8237,283.038,1.70121e-06,296.61,328.028,0.291955,0,0.291136
0.0128333,0.00942465,16.8184,282.859,1.69905e-06,296.864,328.868,0.29272,0,0.297996
0.01285,0.00942929,16.813,282.677,1.69685e-06,297.124,329.71,0.293485,0,0.304862
0.0128667,0.00943394,16.8075,282.492,1.6946e-06,297.391,330.553,0.294252,0,0.311735
0.0128833,0.0094386,16.8019,282.303,1.69232e-06,297.665,331.398,0.295021,0,0.318616
0.0129,0.00944327,16.7962,282.111,1.68998e-06,297.944,332.244,0.29579,0,0.325507
0.0129167,0.00944794,16.7904,281.918,1.6876e-06,298.231,333.232,0.296689,0,0.332411
0.0129333,0.00945262,16.7846,281.724,1.68517e-06,298.532,335.013,0.298314,0,0.349465
0.01295,0.00945731,16.7788,281.529,1.68269e-06,298.855,336.797,0.299942,0,0.367161
0.0129667,0.00946201,16.773,281.333,1.68014e-06,299.201,338.586,0.301573,0,0.384979
0.0129833,0.00946673,16.767,281.134,1.67753e-06,299.568,340.378,0.303207,0,0.402924
0.013,0.00947145,16.761,280.931,1.67486e-06,299.957,342.174,0.304846,0,0.421002
0.0130167,0.00947618,16.7549,280.726,1.6721e-06,300.366,343.974,0.306488,0,0.439218
0.0130333,0.00948093,16.7486,280.516,1.66927e-06,300.796,345.78,0.308135,0,0.45758
0.01305,0.00948568,16.7422,280.3,1.66635e-06,301.247,347.59,0.309786,0,0.476094
0.0130667,0.00949046,16.7356,280.079,1.66335e-06,301.718,349.405,0.311441,0,0.494768
0.0130833,0.00949524,16.7288,279.852,1.66025e-06,302.208,351.225,0.313102,0,0.513611
0.0131,0.00950004,16.7218,279.617,1.65704e-06,302.718,353.051,0.314767,0,0.532631
0.0131167,0.00950486,16.7145,279.374,1.65373e-06,303.246,354.882,0.316438,0,0.551837
0.0131333,0.00950969,16.707,279.123,1.65031e-06,303.793,356.72,0.318114,0,0.57124
0.01315,0.00951453,16.6991,278.861,1.64676e-06,304.358,358.563,0.319795,0,0.59085
0.0131667,0.0095194,16.691,278.589,1.64309e-06,304.941,360.413,0.321483,0,0.610678
0.0131833,0.00952427,16.6825,278.305,1.63928e-06,305.54,362.269,0.323176,0,0.630736
0.0132,0.00952917,16.6736,278.008,1.63534e-06,306.157,364.132,0.324875,0,0.651036
0.0132167,0.00953409,16.6643,277.698,1.63124e-06,306.789,366.002,0.326581,0,0.671592
0.0132333,0.00953902,16.6545,277.374,1.62699e-06,307.438,367.879,0.328293,0,0.692416
0.01325,0.00954397,16.6443,277.034,1.62257e-06,308.102,369.763,0.330012,0,0.713524
0.0132667,0.00954895,16.6339,276.686,1.61799e-06,308.781,372.082,0.332132,0,0.736072
0.0132833,0.00955394,16.6231,276.328,1.61321e-06,309.5,375.748,0.335495,0,0.784726
0.0133,0.00955895,16.612,275.959,1.60822e-06,310.273,379.43,0.338873,0,0.83448
0.0133167,0.00956399,16.6004,275.574,1.60301e-06,311.099,383.129,0.342267,0,0.8854
0.0133333,0.00956905,16.5883,275.172,1.59753e-06,311.978,386.846,0.345677,0,0.93756
0.01335,0.00957414,16.5756,274.749,1.59179e-06,312.909,390.582,0.349105,0,0.991039
0.0133667,0.00957926,16.5621,274.302,1.58573e-06,313.889,394.338,0.352551,0,1.04593
0.0133833,0.0095844,16.5477,273.826,1.57935e-06,314.919,398.116,0.356017,0,1.10233
0.0134,0.00958958,16.5323,273.318,1.5726e-06,315.996,401.916,0.359503,0,1.16034
0.0134167,0.00959479,16.5158,272.773,1.56546e-06,317.118,405.74,0.363011,0,1.22008
0.0134333,0.00960003,16.4981,272.188,1.55789e-06,318.286,409.588,0.366542,0,1.28169
0.01345,0.0096053,16.479,271.556,1.54986e-06,319.496,413.462,0.370096,0,1.34529
0.0134667,0.00961062,16.4582,270.873,1.54134e-06,320.746,417.362,0.373674,0,1.41103
0.0134833,0.00961597,16.4357,270.134,1.53227e-06,322.036,421.29,0.377278,0,1.47907
0.0135,0.00962135,16.4113,269.331,1.52263e-06,323.363,425.247,0.380908,0,1.54958
0.0135167,0.00962678,16.3847,268.459,1.51236e-06,324.724,429.233,0.384565,0,1.62273
0.0135333,0.00963226,16.3558,267.512,1.50142e-06,326.118,433.251,0.388251,0,1.6987
0.01355,0.00963777,16.3242,266.48,1.48977e-06,327.543,437.3,0.391966,0,1.77769
0.0135667,0.00964333,16.2899,265.36,1.47735e-06,328.995,441.382,0.395711,0,1.8599
0.0135833,0.00964893,16.253,264.161,1.4641e-06,330.474,445.863,0.399831,0,1.94559
0.0136,0.00965459,16.2134,262.875,1.44997e-06,332.029,452.999,0.406444,0,2.10246
0.0136167,0.00966029,16.1705,261.485,1.4348e-06,333.705,460.199,0.413118,0,2.29104
0.0136333,0.00966605,16.1236,259.971,1.41849e-06,335.497,467.469,0.419856,0,2.49334
0.01365,0.00967187,16.0721,258.311,1.40087e-06,337.398,474.813,0.426663,0,2.71114
0.0136667,0.00967775,16.015,256.482,1.3818e-06,339.402,482.236,0.433543,0,2.94644
0.0136833,0.0096837,15.9517,254.456,1.36111e-06,341.502,489.744,0.440502,0,3.20141
0.0137,0.00968972,15.8809,252.205,1.33862e-06,343.689,497.341,0.447543,0,3.47838
0.0137167,0.00969581,15.8018,249.697,1.31415e-06,345.956,505.033,0.454672,0,3.77984
0.0137333,0.00970199,15.713,246.898,1.2875e-06,348.293,512.824,0.461894,0,4.10834
0.01375,0.00970824,15.6132,243.772,1.25848e-06,350.693,520.721,0.469213,0,4.46651
0.0137667,0.00971459,15.5009,240.279,1.22688e-06,353.146,528.728,0.476634,0,4.85691
0.0137833,0.00972102,15.3746,236.378,1.19249e-06,355.643,536.852,0.484164,0,5.28198
0.0138,0.00972756,15.2323,232.023,1.15512e-06,358.176,545.1,0.491808,0,5.74386
0.0138167,0.00973419,15.0721,227.169,1.11457e-06,360.736,553.476,0.499572,0,6.24432
0.0138333,0.00974094,14.8918,221.766,1.07067e-06,363.315,561.988,0.507462,0,6.78449
0.01385,0.00974779,14.6902,215.802,1.02325e-06,365.906,570.644,0.515485,0,7.36517
0.0138667,0.00975477,14.4569,209.002,9.72127e-07,368.587,583.389,0.527472,0,8.15643
0.0138833,0.00976188,14.1775,201.001,9.16844e-07,371.53,597.003,0.540297,0,9.11615
0.0139,0.00976913,13.8735,192.474,8.59124e-07,371.549,610.892,0.553381,0,9.81614
0.0139167,0.00977654,13.5601,183.877,8.02209e-07,371.549,625.083,0.566751,0,10.4357
0.0139333,0.00978412,13.2366,175.209,7.46158e-07,371.549,639.606,0.580432,0,11.0578
0.01395,0.0097919,12.9023,166.469,6.91028e-07,371.549,654.49,0.594453,0,11.6798
0.0139667,0.00979987,12.5561,157.655,6.36879e-07,371.549,669.768,0.608845,0,12.2985
0.0139833,0.00980807,12.1969,148.765,5.83778e-07,371.549,685.472,0.623639,0,12.91
0.014,0.00981651,11.8236,139.798,5.31795e-07,371.549,701.639,0.638869,0,13.5094
0.0140167,0.00982521,11.4346,130.75,4.81012e-07,371.549,718.305,0.654569,0,14.0906
0.0140333,0.0098342,11.0281,121.619,4.31516e-07,371.549,735.512,0.670779,0,14.6458
0.01405,0.00984349,10.602,112.403,3.83406e-07,371.549,753.302,0.687538,0,15.1654
0.0140667,0.0098531,10.1536,103.096,3.36787e-07,371.549,774.358,0.707605,0,15.7096
