  Grid,   Temperature,   Uvec,   CO,    CO2
   8.561e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.573e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.586e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.598e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.611e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.623e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.636e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.648e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.661e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.673e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.686e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.698e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.711e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.723e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.736e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.748e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.761e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.773e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.786e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.798e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.811e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.824e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.836e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.849e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.861e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.874e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.886e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.899e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.911e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.924e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.936e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.949e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.961e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.974e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.986e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   8.999e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.011e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.024e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.036e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.049e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.061e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.074e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.086e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.099e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.111e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.124e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.136e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.149e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.161e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.174e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.186e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.199e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.212e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.224e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.237e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.249e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.262e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.274e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.287e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.299e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.312e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.324e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.337e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.349e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.362e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.374e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.387e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.399e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.412e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.424e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.437e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.449e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.462e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.474e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.487e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.499e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.512e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.524e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.537e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.549e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.562e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.574e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.587e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.599e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.612e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.625e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.637e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.650e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.662e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.675e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.687e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.700e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.712e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.725e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.737e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.750e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.762e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.775e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.787e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.800e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.812e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.825e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.837e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.850e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.862e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.875e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.887e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.900e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.912e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.925e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.937e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.950e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.962e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.975e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   9.987e-02,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
   1.000e-01,   2.258e+03,   3.850e+00,   1.434e-02,   1.717e-01
