# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.0268359,0.00211665,17.9714,322.971,2.41213e-06,290.91,300,0.0788737,-8.4425e-07,0.808796,793.961
0.0268603,0.00211857,17.9697,322.909,2.41143e-06,290.91,300,0.0788737,-8.44169e-07,0.808718,793.961
0.0268847,0.0021205,17.9679,322.846,2.41073e-06,290.91,300,0.0788737,-8.44088e-07,0.80864,793.961
0.0269091,0.00212242,17.9662,322.784,2.41004e-06,290.91,300,0.0788737,-8.44006e-07,0.808562,793.961
0.0269336,0.00212435,17.9645,322.722,2.40934e-06,290.91,300,0.0788737,-8.43925e-07,0.808485,793.961
0.026958,0.00212628,17.9627,322.66,2.40865e-06,290.91,300,0.0788737,-8.43844e-07,0.808407,793.961
0.0269824,0.0021282,17.961,322.598,2.40795e-06,290.91,300,0.0788737,-8.43763e-07,0.808329,793.961
0.0270068,0.00213013,17.9593,322.536,2.40726e-06,290.91,300,0.0788737,-8.43681e-07,0.808251,793.961
0.0270312,0.00213205,17.9576,322.474,2.40656e-06,290.91,300,0.0788737,-8.436e-07,0.808173,793.961
0.0270557,0.00213398,17.9558,322.412,2.40587e-06,290.91,300,0.0788737,-8.43519e-07,0.808096,793.961
0.0270801,0.00213591,17.9541,322.35,2.40517e-06,290.91,300,0.0788737,-8.43438e-07,0.808018,793.961
0.0271045,0.00213783,17.9524,322.287,2.40448e-06,290.91,300,0.0788737,-8.43356e-07,0.80794,793.961
0.0271289,0.00213976,17.9506,322.225,2.40378e-06,290.91,300,0.0788737,-8.43275e-07,0.807862,793.961
0.0271533,0.00214168,17.9489,322.163,2.40309e-06,290.91,300,0.0788737,-8.43194e-07,0.807784,793.961
0.0271777,0.00214361,17.9472,322.101,2.40239e-06,290.91,300,0.0788737,-8.43113e-07,0.807706,793.961
0.0272022,0.00214554,17.9454,322.039,2.4017e-06,290.91,300,0.0788737,-8.43031e-07,0.807628,793.961
0.0272266,0.00214746,17.9437,321.977,2.401e-06,290.91,300,0.0788737,-8.4295e-07,0.80755,793.961
0.027251,0.00214939,17.942,321.915,2.40031e-06,290.91,300,0.0788737,-8.42869e-07,0.807473,793.961
0.0272754,0.00215131,17.9403,321.853,2.39961e-06,290.91,300,0.0788737,-8.42787e-07,0.807395,793.961
0.0272998,0.00215324,17.9385,321.791,2.39892e-06,290.91,300,0.0788737,-8.42706e-07,0.807317,793.961
0.0273243,0.00215517,17.9368,321.728,2.39822e-06,290.91,300,0.0788737,-8.42625e-07,0.807239,793.961
0.0273487,0.00215709,17.9351,321.666,2.39753e-06,290.91,300,0.0788737,-8.42543e-07,0.807161,793.961
0.0273731,0.00215902,17.9333,321.604,2.39683e-06,290.91,300,0.0788737,-8.42462e-07,0.807083,793.961
0.0273975,0.00216094,17.9316,321.542,2.39614e-06,290.91,300,0.0788737,-8.42381e-07,0.807005,793.961
0.0274219,0.00216287,17.9299,321.48,2.39544e-06,290.91,300,0.0788737,-8.42299e-07,0.806927,793.961
0.0274463,0.0021648,17.9281,321.418,2.39475e-06,290.91,300,0.0788737,-8.42218e-07,0.806849,793.961
0.0274708,0.00216672,17.9264,321.356,2.39406e-06,290.91,300,0.0788737,-8.42136e-07,0.806771,793.961
0.0274952,0.00216865,17.9247,321.294,2.39336e-06,290.91,300,0.0788737,-8.42055e-07,0.806693,793.961
0.0275196,0.00217057,17.9229,321.231,2.39267e-06,290.91,300,0.0788737,-8.41974e-07,0.806615,793.961
0.027544,0.0021725,17.9212,321.169,2.39197e-06,290.91,300,0.0788737,-8.41892e-07,0.806537,793.961
0.0275684,0.00217443,17.9195,321.107,2.39128e-06,290.91,300,0.0788737,-8.41811e-07,0.806459,793.961
0.0275929,0.00217635,17.9177,321.045,2.39059e-06,290.91,300,0.0788737,-8.41729e-07,0.806381,793.961
0.0276173,0.00217828,17.916,320.983,2.38989e-06,290.91,300,0.0788737,-8.41648e-07,0.806303,793.961
0.0276417,0.0021802,17.9143,320.921,2.3892e-06,290.91,300,0.0788737,-8.41567e-07,0.806225,793.961
0.0276661,0.00218213,17.9125,320.859,2.3885e-06,290.91,300,0.0788737,-8.41485e-07,0.806147,793.961
0.0276905,0.00218405,17.9108,320.797,2.38781e-06,290.91,300,0.0788737,-8.41404e-07,0.806069,793.961
0.027715,0.00218598,17.9091,320.735,2.38712e-06,290.91,300,0.0788737,-8.41322e-07,0.805991,793.961
0.0277394,0.00218791,17.9073,320.672,2.38642e-06,290.91,300,0.0788737,-8.41241e-07,0.805913,793.961
0.0277638,0.00218983,17.9056,320.61,2.38573e-06,290.91,300,0.0788737,-8.41159e-07,0.805835,793.961
0.0277882,0.00219176,17.9039,320.548,2.38504e-06,290.91,300,0.0788737,-8.41078e-07,0.805757,793.961
0.0278126,0.00219368,17.9021,320.486,2.38434e-06,290.91,300,0.0788737,-8.40996e-07,0.805679,793.961
0.027837,0.00219561,17.9004,320.424,2.38365e-06,290.91,300,0.0788737,-8.40915e-07,0.805601,793.961
0.0278615,0.00219754,17.8987,320.362,2.38296e-06,290.91,300,0.0788737,-8.40833e-07,0.805523,793.961
0.0278859,0.00219946,17.8969,320.3,2.38226e-06,290.91,300,0.0788737,-8.40752e-07,0.805445,793.961
0.0279103,0.00220139,17.8952,320.238,2.38157e-06,290.91,300,0.0788737,-8.4067e-07,0.805366,793.961
0.0279347,0.00220331,17.8934,320.175,2.38088e-06,290.91,300,0.0788737,-8.40589e-07,0.805288,793.961
0.0279591,0.00220524,17.8917,320.113,2.38019e-06,290.91,300,0.0788737,-8.40507e-07,0.80521,793.961
0.0279836,0.00220717,17.89,320.051,2.37949e-06,290.91,300,0.0788737,-8.40426e-07,0.805132,793.961
0.028008,0.00220909,17.8882,319.989,2.3788e-06,290.91,300,0.0788737,-8.40344e-07,0.805054,793.961
0.0280324,0.00221102,17.8865,319.927,2.37811e-06,290.91,300,0.0788737,-8.40262e-07,0.804976,793.961
0.0280568,0.00221294,17.8848,319.865,2.37742e-06,290.91,300,0.0788737,-8.40181e-07,0.804898,793.961
0.0280812,0.00221487,17.883,319.803,2.37672e-06,290.91,300,0.0788737,-8.40099e-07,0.804819,793.961
0.0281056,0.0022168,17.8813,319.741,2.37603e-06,290.91,300,0.0788737,-8.40018e-07,0.804741,793.961
0.0281301,0.00221872,17.8796,319.679,2.37534e-06,290.91,300,0.0788737,-8.39936e-07,0.804663,793.961
0.0281545,0.00222065,17.8778,319.616,2.37465e-06,290.91,300,0.0788737,-8.39854e-07,0.804585,793.961
0.0281789,0.00222257,17.8761,319.554,2.37395e-06,290.91,300,0.0788737,-8.39773e-07,0.804507,793.961
0.0282033,0.0022245,17.8743,319.492,2.37326e-06,290.91,300,0.0788737,-8.39691e-07,0.804429,793.961
0.0282277,0.00222643,17.8726,319.43,2.37257e-06,290.91,300,0.0788737,-8.3961e-07,0.80435,793.961
0.0282522,0.00222835,17.8709,319.368,2.37188e-06,290.91,300,0.0788737,-8.39528e-07,0.804272,793.961
0.0282766,0.00223028,17.8691,319.306,2.37119e-06,290.91,300,0.0788737,-8.39446e-07,0.804194,793.961
0.028301,0.0022322,17.8674,319.244,2.37049e-06,290.91,300,0.0788737,-8.39365e-07,0.804116,793.961
0.0283254,0.00223413,17.8657,319.182,2.3698e-06,290.91,300,0.0788737,-8.39283e-07,0.804037,793.961
0.0283498,0.00223606,17.8639,319.12,2.36911e-06,290.91,300,0.0788737,-8.39201e-07,0.803959,793.961
0.0283742,0.00223798,17.8622,319.057,2.36842e-06,290.91,300,0.0788737,-8.3912e-07,0.803881,793.961
0.0283987,0.00223991,17.8604,318.995,2.36773e-06,290.91,300,0.0788737,-8.39038e-07,0.803803,793.961
0.0284231,0.00224183,17.8587,318.933,2.36704e-06,290.91,300,0.0788737,-8.38956e-07,0.803724,793.961
0.0284475,0.00224376,17.857,318.871,2.36634e-06,290.91,300,0.0788737,-8.38875e-07,0.803646,793.961
0.0284719,0.00224569,17.8552,318.809,2.36565e-06,290.91,300,0.0788737,-8.38793e-07,0.803568,793.961
0.0284963,0.00224761,17.8535,318.747,2.36496e-06,290.91,300,0.0788737,-8.38711e-07,0.80349,793.961
0.0285208,0.00224954,17.8517,318.685,2.36427e-06,290.91,300,0.0788737,-8.38629e-07,0.803411,793.961
0.0285452,0.00225146,17.85,318.623,2.36358e-06,290.91,300,0.0788737,-8.38548e-07,0.803333,793.961
0.0285696,0.00225339,17.8483,318.56,2.36289e-06,290.91,300,0.0788737,-8.38466e-07,0.803255,793.961
0.028594,0.00225532,17.8465,318.498,2.3622e-06,290.91,300,0.0788737,-8.38384e-07,0.803176,793.961
0.0286184,0.00225724,17.8448,318.436,2.36151e-06,290.91,300,0.0788737,-8.38302e-07,0.803098,793.961
0.0286429,0.00225917,17.843,318.374,2.36081e-06,290.91,300,0.0788737,-8.38221e-07,0.80302,793.961
0.0286673,0.00226109,17.8413,318.312,2.36012e-06,290.91,300,0.0788737,-8.38139e-07,0.802941,793.961
0.0286917,0.00226302,17.8396,318.25,2.35943e-06,290.91,300,0.0788737,-8.38057e-07,0.802863,793.961
0.0287161,0.00226495,17.8378,318.188,2.35874e-06,290.91,300,0.0788737,-8.37975e-07,0.802785,793.961
0.0287405,0.00226687,17.8361,318.126,2.35805e-06,290.91,300,0.0788737,-8.37894e-07,0.802706,793.961
0.0287649,0.0022688,17.8343,318.064,2.35736e-06,290.91,300,0.0788737,-8.37812e-07,0.802628,793.961
0.0287894,0.00227072,17.8326,318.001,2.35667e-06,290.91,300,0.0788737,-8.3773e-07,0.80255,793.961
0.0288138,0.00227265,17.8309,317.939,2.35598e-06,290.91,300,0.0788737,-8.37648e-07,0.802471,793.961
0.0288382,0.00227458,17.8291,317.877,2.35529e-06,290.91,300,0.0788737,-8.37566e-07,0.802393,793.961
0.0288626,0.0022765,17.8274,317.815,2.3546e-06,290.91,300,0.0788737,-8.37484e-07,0.802314,793.961
0.028887,0.00227843,17.8256,317.753,2.35391e-06,290.91,300,0.0788737,-8.37403e-07,0.802236,793.961
0.0289115,0.00228035,17.8239,317.691,2.35322e-06,290.91,300,0.0788737,-8.37321e-07,0.802158,793.961
0.0289359,0.00228228,17.8221,317.629,2.35253e-06,290.91,300,0.0788737,-8.37239e-07,0.802079,793.961
0.0289603,0.00228421,17.8204,317.567,2.35184e-06,290.91,300,0.0788737,-8.37157e-07,0.802001,793.961
0.0289847,0.00228613,17.8187,317.505,2.35115e-06,290.91,300,0.0788737,-8.37075e-07,0.801922,793.961
0.0290091,0.00228806,17.8169,317.442,2.35046e-06,290.91,300,0.0788737,-8.36993e-07,0.801844,793.961
0.0290335,0.00228998,17.8152,317.38,2.34977e-06,290.91,300,0.0788737,-8.36911e-07,0.801765,793.961
0.029058,0.00229191,17.8134,317.318,2.34908e-06,290.91,300,0.0788737,-8.36829e-07,0.801687,793.961
0.0290824,0.00229384,17.8117,317.256,2.34839e-06,290.91,300,0.0788737,-8.36748e-07,0.801608,793.961
0.0291068,0.00229576,17.8099,317.194,2.3477e-06,290.91,300,0.0788737,-8.36666e-07,0.80153,793.961
0.0291312,0.00229769,17.8082,317.132,2.34701e-06,290.91,300,0.0788737,-8.36584e-07,0.801452,793.961
0.0291556,0.00229961,17.8065,317.07,2.34632e-06,290.91,300,0.0788737,-8.36502e-07,0.801373,793.961
0.0291801,0.00230154,17.8047,317.008,2.34563e-06,290.91,300,0.0788737,-8.3642e-07,0.801295,793.961
0.0292045,0.00230347,17.803,316.945,2.34494e-06,290.91,300,0.0788737,-8.36338e-07,0.801216,793.961
0.0292289,0.00230539,17.8012,316.883,2.34425e-06,290.91,300,0.0788737,-8.36256e-07,0.801137,793.961
0.0292533,0.00230732,17.7995,316.821,2.34356e-06,290.91,300,0.0788737,-8.36174e-07,0.801059,793.961
0.0292777,0.00230924,17.7977,316.759,2.34287e-06,290.91,300,0.0788737,-8.36092e-07,0.80098,793.961
0.0293022,0.00231117,17.796,316.697,2.34218e-06,290.91,300,0.0788737,-8.3601e-07,0.800902,793.961
0.0293266,0.0023131,17.7942,316.635,2.3415e-06,290.91,300,0.0788737,-8.35928e-07,0.800823,793.961
0.029351,0.00231502,17.7925,316.573,2.34081e-06,290.91,300,0.0788737,-8.35846e-07,0.800745,793.961
0.0293754,0.00231695,17.7907,316.511,2.34012e-06,290.91,300,0.0788737,-8.35764e-07,0.800666,793.961
0.0293998,0.00231887,17.789,316.449,2.33943e-06,290.91,300,0.0788737,-8.35682e-07,0.800588,793.961
0.0294242,0.0023208,17.7873,316.386,2.33874e-06,290.91,300,0.0788737,-8.356e-07,0.800509,793.961
0.0294487,0.00232273,17.7855,316.324,2.33805e-06,290.91,300,0.0788737,-8.35518e-07,0.80043,793.961
0.0294731,0.00232465,17.7838,316.262,2.33736e-06,290.91,300,0.0788737,-8.35436e-07,0.800352,793.961
0.0294975,0.00232658,17.782,316.2,2.33667e-06,290.91,300,0.0788737,-8.35354e-07,0.800273,793.961
0.0295219,0.0023285,17.7803,316.138,2.33599e-06,290.91,300,0.0788737,-8.35272e-07,0.800195,793.961
0.0295463,0.00233043,17.7785,316.076,2.3353e-06,290.91,300,0.0788737,-8.3519e-07,0.800116,793.961
0.0295708,0.00233236,17.7768,316.014,2.33461e-06,290.91,300,0.0788737,-8.35108e-07,0.800037,793.961
0.0295952,0.00233428,17.775,315.952,2.33392e-06,290.91,300,0.0788737,-8.35026e-07,0.799959,793.961
0.0296196,0.00233621,17.7733,315.889,2.33323e-06,290.91,300,0.0788737,-8.34943e-07,0.79988,793.961
0.029644,0.00233813,17.7715,315.827,2.33254e-06,290.91,300,0.0788737,-8.34861e-07,0.799802,793.961
0.0296684,0.00234006,17.7698,315.765,2.33186e-06,290.91,300,0.0788737,-8.34779e-07,0.799723,793.961
0.0296928,0.00234198,17.768,315.703,2.33117e-06,290.91,300,0.0788737,-8.34697e-07,0.799644,793.961
0.0297173,0.00234391,17.7663,315.641,2.33048e-06,290.91,300,0.0788737,-8.34615e-07,0.799566,793.961
0.0297417,0.00234584,17.7645,315.579,2.32979e-06,290.91,300,0.0788737,-8.34533e-07,0.799487,793.961
0.0297661,0.00234776,17.7628,315.517,2.3291e-06,290.91,300,0.0788737,-8.34451e-07,0.799408,793.961
0.0297905,0.00234969,17.761,315.455,2.32842e-06,290.91,300,0.0788737,-8.34369e-07,0.799329,793.961
0.0298149,0.00235161,17.7593,315.393,2.32773e-06,290.91,300,0.0788737,-8.34286e-07,0.799251,793.961
0.0298394,0.00235354,17.7575,315.33,2.32704e-06,290.91,300,0.0788737,-8.34204e-07,0.799172,793.961
0.0298638,0.00235547,17.7558,315.268,2.32635e-06,290.91,300,0.0788737,-8.34122e-07,0.799093,793.961
0.0298882,0.00235739,17.754,315.206,2.32567e-06,290.91,300,0.0788737,-8.3404e-07,0.799015,793.961
0.0299126,0.00235932,17.7523,315.144,2.32498e-06,290.91,300,0.0788737,-8.33958e-07,0.798936,793.961
0.029937,0.00236124,17.7505,315.082,2.32429e-06,290.91,300,0.0788737,-8.33876e-07,0.798857,793.961
0.0299614,0.00236317,17.7488,315.02,2.3236e-06,290.91,300,0.0788737,-8.33793e-07,0.798778,793.961
0.0299859,0.0023651,17.747,314.958,2.32292e-06,290.91,300,0.0788737,-8.33711e-07,0.7987,793.961
0.0300103,0.00236702,17.7453,314.896,2.32223e-06,290.91,300,0.0788737,-8.33629e-07,0.798621,793.961
0.0300347,0.00236895,17.7435,314.834,2.32154e-06,290.91,300,0.0788737,-8.33547e-07,0.798542,793.961
0.0300591,0.00237087,17.7418,314.771,2.32085e-06,290.91,300,0.0788737,-8.33465e-07,0.798463,793.961
0.0300835,0.0023728,17.74,314.709,2.32017e-06,290.91,300,0.0788737,-8.33382e-07,0.798385,793.961
0.030108,0.00237473,17.7383,314.647,2.31948e-06,290.91,300,0.0788737,-8.333e-07,0.798306,793.961
0.0301324,0.00237665,17.7365,314.585,2.31879e-06,290.91,300,0.0788737,-8.33218e-07,0.798227,793.961
0.0301568,0.00237858,17.7348,314.523,2.31811e-06,290.91,300,0.0788737,-8.33136e-07,0.798148,793.961
0.0301812,0.0023805,17.733,314.461,2.31742e-06,290.91,300,0.0788737,-8.33053e-07,0.798069,793.961
0.0302056,0.00238243,17.7313,314.399,2.31673e-06,290.91,300,0.0788737,-8.32971e-07,0.79799,793.961
0.0302301,0.00238436,17.7295,314.337,2.31605e-06,290.91,300,0.0788737,-8.32889e-07,0.797912,793.961
0.0302545,0.00238628,17.7278,314.274,2.31536e-06,290.91,300,0.0788737,-8.32806e-07,0.797833,793.961
0.0302789,0.00238821,17.726,314.212,2.31467e-06,290.91,300,0.0788737,-8.32724e-07,0.797754,793.961
0.0303033,0.00239013,17.7243,314.15,2.31399e-06,290.91,300,0.0788737,-8.32642e-07,0.797675,793.961
0.0303277,0.00239206,17.7225,314.088,2.3133e-06,290.91,300,0.0788737,-8.32559e-07,0.797596,793.961
0.0303521,0.00239399,17.7208,314.026,2.31262e-06,290.91,300,0.0788737,-8.32477e-07,0.797517,793.961
0.0303766,0.00239591,17.719,313.964,2.31193e-06,290.91,300,0.0788737,-8.32395e-07,0.797438,793.961
0.030401,0.00239784,17.7173,313.902,2.31124e-06,290.91,300,0.0788737,-8.32312e-07,0.79736,793.961
0.0304254,0.00239976,17.7155,313.84,2.31056e-06,290.91,300,0.0788737,-8.3223e-07,0.797281,793.961
0.0304498,0.00240169,17.7138,313.778,2.30987e-06,290.91,300,0.0788737,-8.32148e-07,0.797202,793.961
0.0304742,0.00240362,17.712,313.715,2.30919e-06,290.91,300,0.0788737,-8.32065e-07,0.797123,793.961
0.0304987,0.00240554,17.7103,313.653,2.3085e-06,290.91,300,0.0788737,-8.31983e-07,0.797044,793.961
0.0305231,0.00240747,17.7085,313.591,2.30781e-06,290.91,300,0.0788737,-8.31901e-07,0.796965,793.961
0.0305475,0.00240939,17.7068,313.529,2.30713e-06,290.91,300,0.0788737,-8.31818e-07,0.796886,793.961
0.0305719,0.00241132,17.705,313.467,2.30644e-06,290.91,300,0.0788737,-8.31736e-07,0.796807,793.961
0.0305963,0.00241325,17.7032,313.405,2.30576e-06,290.91,300,0.0788737,-8.31653e-07,0.796728,793.961
0.0306207,0.00241517,17.7015,313.343,2.30507e-06,290.91,300,0.0788737,-8.31571e-07,0.796649,793.961
0.0306452,0.0024171,17.6997,313.281,2.30439e-06,290.91,300,0.0788737,-8.31488e-07,0.79657,793.961
0.0306696,0.00241902,17.698,313.218,2.3037e-06,290.91,300,0.0788737,-8.31406e-07,0.796491,793.961
0.030694,0.00242095,17.6962,313.156,2.30302e-06,290.91,300,0.0788737,-8.31324e-07,0.796412,793.961
0.0307184,0.00242288,17.6945,313.094,2.30233e-06,290.91,300,0.0788737,-8.31241e-07,0.796333,793.961
0.0307428,0.0024248,17.6927,313.032,2.30165e-06,290.91,300,0.0788737,-8.31159e-07,0.796254,793.961
0.0307673,0.00242673,17.691,312.97,2.30096e-06,290.91,300,0.0788737,-8.31076e-07,0.796175,793.961
0.0307917,0.00242865,17.6892,312.908,2.30028e-06,290.91,300,0.0788737,-8.30994e-07,0.796096,793.961
0.0308161,0.00243058,17.6874,312.846,2.29959e-06,290.91,300,0.0788737,-8.30911e-07,0.796017,793.961
0.0308405,0.00243251,17.6857,312.784,2.29891e-06,290.91,300,0.0788737,-8.30829e-07,0.795938,793.961
0.0308649,0.00243443,17.6839,312.722,2.29822e-06,290.91,300,0.0788737,-8.30746e-07,0.795859,793.961
0.0308894,0.00243636,17.6822,312.659,2.29754e-06,290.91,300,0.0788737,-8.30664e-07,0.79578,793.961
0.0309138,0.00243828,17.6804,312.597,2.29685e-06,290.91,300,0.0788737,-8.30581e-07,0.795701,793.961
0.0309382,0.00244021,17.6787,312.535,2.29617e-06,290.91,300,0.0788737,-8.30499e-07,0.795622,793.961
0.0309626,0.00244214,17.6769,312.473,2.29548e-06,290.91,300,0.0788737,-8.30416e-07,0.795543,793.961
0.030987,0.00244406,17.6752,312.411,2.2948e-06,290.91,300,0.0788737,-8.30334e-07,0.795464,793.961
0.0310114,0.00244599,17.6734,312.349,2.29411e-06,290.91,300,0.0788737,-8.30251e-07,0.795385,793.961
0.0310359,0.00244791,17.6716,312.287,2.29343e-06,290.91,300,0.0788737,-8.30169e-07,0.795306,793.961
0.0310603,0.00244984,17.6699,312.225,2.29274e-06,290.91,300,0.0788737,-8.30086e-07,0.795227,793.961
0.0310847,0.00245177,17.6681,312.163,2.29206e-06,290.91,300,0.0788737,-8.30003e-07,0.795148,793.961
0.0311091,0.00245369,17.6664,312.1,2.29138e-06,290.91,300,0.0788737,-8.29921e-07,0.795068,793.961
0.0311335,0.00245562,17.6646,312.038,2.29069e-06,290.91,300,0.0788737,-8.29838e-07,0.794989,793.961
0.031158,0.00245754,17.6628,311.976,2.29001e-06,290.91,300,0.0788737,-8.29756e-07,0.79491,793.961
0.0311824,0.00245947,17.6611,311.914,2.28932e-06,290.91,300,0.0788737,-8.29673e-07,0.794831,793.961
0.0312068,0.0024614,17.6593,311.852,2.28864e-06,290.91,300,0.0788737,-8.2959e-07,0.794752,793.961
0.0312312,0.00246332,17.6576,311.79,2.28796e-06,290.91,300,0.0788737,-8.29508e-07,0.794673,793.961
0.0312556,0.00246525,17.6558,311.728,2.28727e-06,290.91,300,0.0788737,-8.29425e-07,0.794594,793.961
0.03128,0.00246717,17.6541,311.666,2.28659e-06,290.91,300,0.0788737,-8.29342e-07,0.794514,793.961
0.0313045,0.0024691,17.6523,311.603,2.28591e-06,290.91,300,0.0788737,-8.2926e-07,0.794435,793.961
0.0313289,0.00247103,17.6505,311.541,2.28522e-06,290.91,300,0.0788737,-8.29177e-07,0.794356,793.961
0.0313533,0.00247295,17.6488,311.479,2.28454e-06,290.91,300,0.0788737,-8.29095e-07,0.794277,793.961
0.0313777,0.00247488,17.647,311.417,2.28386e-06,290.91,300,0.0788737,-8.29012e-07,0.794198,793.961
0.0314021,0.0024768,17.6453,311.355,2.28317e-06,290.91,300,0.0788737,-8.28929e-07,0.794118,793.961
0.0314266,0.00247873,17.6435,311.293,2.28249e-06,290.91,300,0.0788737,-8.28846e-07,0.794039,793.961
0.031451,0.00248066,17.6417,311.231,2.28181e-06,290.91,300,0.0788737,-8.28764e-07,0.79396,793.961
0.0314754,0.00248258,17.64,311.169,2.28112e-06,290.91,300,0.0788737,-8.28681e-07,0.793881,793.961
0.0314998,0.00248451,17.6382,311.107,2.28044e-06,290.91,300,0.0788737,-8.28598e-07,0.793802,793.961
0.0315242,0.00248643,17.6365,311.044,2.27976e-06,290.91,300,0.0788737,-8.28516e-07,0.793722,793.961
0.0315486,0.00248836,17.6347,310.982,2.27907e-06,290.91,300,0.0788737,-8.28433e-07,0.793643,793.961
0.0315731,0.00249028,17.6329,310.92,2.27839e-06,290.91,300,0.0788737,-8.2835e-07,0.793564,793.961
0.0315975,0.00249221,17.6312,310.858,2.27771e-06,290.91,300,0.0788737,-8.28267e-07,0.793484,793.961
0.0316219,0.00249414,17.6294,310.796,2.27703e-06,290.91,300,0.0788737,-8.28185e-07,0.793405,793.961
0.0316463,0.00249606,17.6276,310.734,2.27634e-06,290.91,300,0.0788737,-8.28102e-07,0.793326,793.961
0.0316707,0.00249799,17.6259,310.672,2.27566e-06,290.91,300,0.0788737,-8.28019e-07,0.793247,793.961
0.0316952,0.00249991,17.6241,310.61,2.27498e-06,290.91,300,0.0788737,-8.27936e-07,0.793167,793.961
0.0317196,0.00250184,17.6224,310.547,2.2743e-06,290.91,300,0.0788737,-8.27854e-07,0.793088,793.961
0.031744,0.00250377,17.6206,310.485,2.27361e-06,290.91,300,0.0788737,-8.27771e-07,0.793009,793.961
0.0317684,0.00250569,17.6188,310.423,2.27293e-06,290.91,300,0.0788737,-8.27688e-07,0.792929,793.961
0.0317928,0.00250762,17.6171,310.361,2.27225e-06,290.91,300,0.0788737,-8.27605e-07,0.79285,793.961
0.0318173,0.00250954,17.6153,310.299,2.27157e-06,290.91,300,0.0788737,-8.27522e-07,0.792771,793.961
0.0318417,0.00251147,17.6135,310.237,2.27089e-06,290.91,300,0.0788737,-8.27439e-07,0.792691,793.961
0.0318661,0.0025134,17.6118,310.175,2.2702e-06,290.91,300,0.0788737,-8.27357e-07,0.792612,793.961
0.0318905,0.00251532,17.61,310.113,2.26952e-06,290.91,300,0.0788737,-8.27274e-07,0.792533,793.961
0.0319149,0.00251725,17.6083,310.051,2.26884e-06,290.91,300,0.0788737,-8.27191e-07,0.792453,793.961
0.0319393,0.00251917,17.6065,309.988,2.26816e-06,290.91,300,0.0788737,-8.27108e-07,0.792374,793.961
0.0319638,0.0025211,17.6047,309.926,2.26748e-06,290.91,300,0.0788737,-8.27025e-07,0.792294,793.961
0.0319882,0.00252303,17.603,309.864,2.26679e-06,290.91,300,0.0788737,-8.26942e-07,0.792215,793.961
0.0320126,0.00252495,17.6012,309.802,2.26611e-06,290.91,300,0.0788737,-8.26859e-07,0.792136,793.961
0.032037,0.00252688,17.5994,309.74,2.26543e-06,290.91,300,0.0788737,-8.26777e-07,0.792056,793.961
0.0320614,0.0025288,17.5977,309.678,2.26475e-06,290.91,300,0.0788737,-8.26694e-07,0.791977,793.961
0.0320859,0.00253073,17.5959,309.616,2.26407e-06,290.91,300,0.0788737,-8.26611e-07,0.791897,793.961
0.0321103,0.00253266,17.5941,309.554,2.26339e-06,290.91,300,0.0788737,-8.26528e-07,0.791818,793.961
0.0321347,0.00253458,17.5924,309.491,2.26271e-06,290.91,300,0.0788737,-8.26445e-07,0.791738,793.961
